#======== CAESAR RESULTS ======
# This ascii file contains source islands (or blobs) found by CAESAR.
# Source parameters are described in the header below.
# NB: Fitted components, if available, are reported in a different ascii file. 
#     We include here the total fitted flux density summed over all components.
#
# ---- HEADER ----
# name - Source name assigned by finder
# iauName - Source name in IAU notation
# npix - Number of pixels in source
# nComponents - Number of fitted components (=0 if fit not performed or failed)
# nNestedSources - Number of nested sources detected
# x - Source centroid in image coordinates along x axis 
# y - Source centroid in image coordinates along y axis 
# x_w - Source centroid in image coordinates along x axis, weighted by pixel fluxes 
# y_w - Source centroid in image coordinates along y axis, weighted by pixel fluxes 
# x_wcs - Source centroid in selected WCS coordinate (deg) along x axis
# y_wcs - Source centroid in selected WCS coordinate (deg) along y axis
# x_w_wcs - Source centroid in selected selected WCS coordinate (deg) along x axis, weighted by pixel fluxes
# y_w_wcs - Source centroid in selected selected WCS coordinate (deg) along y axis, weighted by pixel fluxes
# xmin - Source minimum pixel image coordinate along x axis
# xmax - Source maximum pixel image coordinate along x axis
# ymin - Source minimum pixel image coordinate along y axis
# ymax - Source maximum pixel image coordinate along y axis
# xmin_wcs - Source minimum pixel WCS coordinate (deg) along x axis
# xmax_wcs - Source maximum pixel WCS coordinate (deg) along x axis
# ymin_wcs - Source minimum pixel WCS coordinate (deg) along y axis
# ymax_wcs - Source maximum pixel WCS coordinate (deg) along y axis
# nu - Spectral axis value present in image header. If frequency it is given in GHz units.
# Stot - Sum of source pixel brightness in Jy/beam units.
# Smax - Maximum source pixel flux in Jy/beam units.
# S - Fitted source flux density in Jy units
# SErr - Fitted source flux density error in Jy units
# beamArea - Number of pixels in beam. Used to convert flux parameters from Jy/beam to Jy/pixel (e.g. Jy/pixel=Jy/beam/beamarea).
# bkgSum - Background estimator summed over all source pixels (in Jy/beam).
# rmsSum - Noise (rms) estimator summed over all source pixels (in Jy/beam).
# morphId - Source morphology tag (eUnknownMorph=0, eCompact=1, ePointLike=2, eExtended=3, eCompactPlusExtended=4, eDiffuse=5)
# sourcenessId - Sourceness flag (eReal=1, eCandidate=2, eFake=3)
# isGoodSource - Bool flag indicating if source was tagged as good (true) or bad (false) in the finding process
# sourceNestedLevel - Source nested level (0=mother source,1=nested source,...)
# ---------------
#
# name	iauName	npix	nComponents	nNestedSources	x	y	x_w	y_w	x_wcs(deg)	y_wcs(deg)	x_w_wcs(deg)	y_w_wcs(deg)	xmin	xmax	ymin	ymax	xmin_wcs(deg)	xmax_wcs(deg)	ymin_wcs(deg)	ymax_wcs(deg)	nu(GHz)	Stot(Jy/beam)	Smax(Jy/beam)	S(Jy)	Serr(Jy)	beamArea	bkgSum(Jy/beam)	rmsSum(Jy/beam)	morphId	sourcenessId	isGoodSource	sourceNestedLevel	
S2952	J231436.781-063019.43	118	0	0	4020.44	13991.1	4020.52	13991.1	348.65326	-6.5053985	348.65323	-6.505394	4015	4026	13986	13997	348.65476	348.65172	-6.506796	-6.5037822	0	0.45871521	0.007110707	0	0	79.632425	-0.0028364957	0.052735236	2	2	1	0
S2953	J231452.140-062955.13	1297	0	0	3788.94	14015	3774.27	14012.9	348.71725	-6.4986475	348.72131	-6.4992202	3769	3810	13994	14036	348.72278	348.71141	-6.5044003	-6.4928939	0	0.046706417	0.0011082097	0	0	79.632425	-0.023428023	0.57273739	1	2	1	0
S2954	J231454.929-062726.99	77	0	0	3746.55	14164.6	3746.54	14164.7	348.72887	-6.4574965	348.72887	-6.4574889	3742	3751	14160	14169	348.73013	348.72764	-6.4587666	-6.4563012	0	0.21361523	0.0041068406	0	0	79.632425	-0.00056601513	0.034237165	2	2	1	0
S2955	J231439.822-062444.15	13	0	0	3973.85	14329.9	3973.85	14329.9	348.66592	-6.412264	348.66592	-6.4122633	3972	3976	14328	14331	348.66644	348.66533	-6.412791	-6.4119698	0	0.037212475	0.0032143781	0	0	79.632425	-0.00055351215	0.0084550541	2	2	1	0
S2956	J231418.165-062956.56	1297	0	0	4300.94	14015	4306.09	13997.2	348.57569	-6.4990442	348.57427	-6.5039356	4281	4322	13994	14036	348.58121	348.56985	-6.5047989	-6.4932886	0	0.0069206421	0.00088473305	0	0	79.632425	-0.027032907	0.50650744	1	2	1	0
S2957	J231344.192-062957.81	1297	0	0	4812.94	14015	5582.62	13623.6	348.43413	-6.4993919	348.2215	-6.6073557	4793	4834	13994	14036	348.43965	348.4283	-6.5051485	-6.4936343	0	0.00042220219	0.0010845719	0	0	79.632425	-0.0094161904	0.49907951	1	2	1	0
S2958	J231335.094-062901.36	302	0	0	4949.95	14072.4	4949.97	14072.3	348.39623	-6.4837104	348.39622	-6.4837265	4940	4959	14063	14082	348.39898	348.39372	-6.486281	-6.481072	0	5.4527091	0.069505125	0	0	79.632425	-0.0049156007	0.11306987	1	2	1	0
S2959	J231356.416-062535.20	376	0	0	4628.2	14280	4628.37	14280.1	348.48507	-6.4264441	348.48502	-6.4264357	4617	4639	14270	14291	348.48817	348.48207	-6.4291976	-6.4234419	0	13.53662	0.16778603	0	0	79.632425	-0.0056080982	0.15481952	1	2	1	0
S2960	J231302.896-063127.81	197	0	0	5435.45	13925.3	5435.3	13925.3	348.26207	-6.5243914	348.26211	-6.5243977	5428	5443	13918	13933	348.26413	348.25998	-6.526396	-6.5222823	0	1.4313452	0.019295769	0	0	79.632425	-0.0057783987	0.079544244	2	2	1	0
S2961	J231310.220-062958.89	1297	0	0	5324.94	14015	5332.02	13996.2	348.29258	-6.4996906	348.29063	-6.5048475	5305	5346	13994	14036	348.2981	348.28675	-6.5054491	-6.4939309	0	-0.032125785	0.00094373582	0	0	79.632425	-0.020635578	0.49095598	1	2	1	0
S2962	J231314.187-062711.10	261	0	0	5264.87	14184.5	5264.83	14184.4	348.30911	-6.4530846	348.30912	-6.4531077	5256	5274	14176	14193	348.31157	348.30659	-6.4554148	-6.4507535	0	2.8038099	0.035786994	0	0	79.632425	-0.0054665389	0.093267456	1	2	1	0
S2963	J231236.249-062959.79	1297	0	0	5836.94	14015	5824.11	14024.3	348.15104	-6.4999404	348.15458	-6.497368	5817	5858	13994	14036	348.15656	348.14521	-6.5057008	-6.4941787	0	-0.030789069	0.00083376566	0	0	79.632425	-0.032905983	0.48243671	1	2	1	0
S2964	J231229.580-062914.82	26	0	0	5937.38	14060.6	5937.4	14060.6	348.12325	-6.4874492	348.12325	-6.4874462	5935	5940	14058	14063	348.12391	348.12253	-6.4881668	-6.4867951	0	0.043008014	0.0018860453	0	0	79.632425	-0.00061769451	0.0096107797	2	2	1	0
S2965	J231237.453-062907.97	52	0	0	5818.71	14067.3	5818.73	14067.3	348.15606	-6.4855485	348.15605	-6.4855561	5815	5822	14064	14071	348.15708	348.15515	-6.4864663	-6.484546	0	0.10597952	0.0028060533	0	0	79.632425	-0.0011735269	0.019153071	2	2	1	0
S2966	J231209.073-063102.87	45	0	0	6246.6	13951.8	6246.67	13951.8	348.0378	-6.517463	348.03778	-6.5174802	6243	6250	13949	13955	348.0388	348.03686	-6.5182372	-6.5165911	0	0.083346271	0.0024833134	0	0	79.632425	-0.00097104511	0.014705936	2	2	1	0
S2967	J231202.279-063000.51	1297	0	0	6348.94	14015	6347.28	14006.6	348.00949	-6.5001411	348.00995	-6.5024358	6329	6370	13994	14036	348.01501	348.00367	-6.5059034	-6.4943774	0	-0.08952455	0.00083415367	0	0	79.632425	-0.022795425	0.45103418	1	2	1	0
S2968	J231110.137-063254.43	55	0	0	7134.95	13839.9	7134.95	13839.9	347.79224	-6.5484515	347.79224	-6.5484517	7131	7139	13836	13844	347.79333	347.79111	-6.5495348	-6.5473383	0	0.11871122	0.0029462541	0	0	79.632425	-0.00068264708	0.021336207	2	2	1	0
S2969	J231128.309-063001.05	1297	0	0	6860.94	14015	6847.83	14006	347.86796	-6.5002929	347.87158	-6.5027656	6841	6882	13994	14036	347.87347	347.86213	-6.5060571	-6.4945272	0	-0.065479502	0.00075600675	0	0	79.632425	-0.024464345	0.48687262	1	2	1	0
S2970	J231040.895-063126.30	293	0	0	7575.63	13929.3	7576.03	13929.3	347.67039	-6.523972	347.67028	-6.5239784	7567	7585	13920	13938	347.67278	347.6678	-6.5265236	-6.5215799	0	5.1407	0.065461986	0	0	79.632425	-0.0027873175	0.12592706	1	2	1	0
S2971	J231054.340-063001.42	1297	0	0	7372.94	14015	7354.48	14009.7	347.72642	-6.5003957	347.73152	-6.5018471	7353	7394	13994	14036	347.73193	347.72059	-6.5061618	-6.494628	0	-0.055432092	0.0009264074	0	0	79.632425	-0.037442721	0.59125344	1	2	1	0
S2972	J231058.892-062707.24	356	0	0	7304.24	14191.1	7304.21	14191.3	347.74538	-6.4520108	347.74539	-6.4519406	7294	7315	14181	14201	347.74822	347.74241	-6.4547707	-6.4492787	0	11.03204	0.13624842	0	0	79.632425	-0.0078247427	0.1531947	1	2	1	0
S2973	J231035.589-062548.52	86	0	0	7655.5	14270.8	7655.47	14270.8	347.64829	-6.4301438	347.6483	-6.4301538	7650	7660	14266	14276	347.64981	347.64704	-6.4314628	-6.4287161	0	0.22956342	0.0041166726	0	0	79.632425	-0.0010261854	0.034482628	2	2	1	0
S2974	J231049.996-062503.27	265	0	0	7438.29	14316.4	7438.34	14316.6	347.70832	-6.417575	347.70831	-6.4175323	7430	7448	14308	14325	347.71061	347.70563	-6.4198955	-6.4152268	0	3.2240036	0.040716752	0	0	79.632425	-0.0038833533	0.10655345	1	2	1	0
S2975	J231020.372-063001.62	1297	0	0	7884.94	14015	7887	14014	347.58488	-6.5004496	347.58431	-6.5007202	7865	7906	13994	14036	347.5904	347.57906	-6.5062176	-6.4946798	0	-0.12858254	0.0014052812	0	0	79.632425	-0.041681428	0.53289965	1	2	1	0
S2976	J230929.481-063152.97	286	0	0	8651.98	13902.4	8651.85	13902.3	347.37284	-6.5313794	347.37287	-6.5314171	8643	8662	13894	13911	347.37532	347.37007	-6.5336849	-6.5290123	0	4.0048642	0.051132005	0	0	79.632425	-0.0053527272	0.1001576	1	2	1	0
S2977	J230950.779-063019.81	119	0	0	8330.98	13996.6	8330.95	13996.7	347.46158	-6.5055031	347.46159	-6.5054881	8325	8337	13991	14002	347.46323	347.45992	-6.5070502	-6.5040275	0	0.40301018	0.0063396716	0	0	79.632425	-0.0022343801	0.046075598	2	2	1	0
S2978	J230946.404-063001.64	1297	0	0	8396.94	14015	8397.92	14020.6	347.44335	-6.5004544	347.44308	-6.4989047	8377	8418	13994	14036	347.44886	347.43753	-6.5062244	-6.4946827	0	-0.045523743	0.0012574368	0	0	79.632425	-0.033503683	0.49909204	1	2	1	0
S2979	J230913.645-063210.71	234	0	0	8890.65	13884.4	8890.73	13884.2	347.30685	-6.5363096	347.30683	-6.5363568	8882	8899	13877	13892	347.30924	347.30455	-6.5383303	-6.5342067	0	1.7185335	0.022446895	0	0	79.632425	-0.0064392167	0.072187332	2	2	1	0
S2980	J230915.941-063202.97	36	0	0	8856.06	13892.2	8856.06	13892.2	347.31642	-6.5341588	347.31642	-6.5341511	8853	8859	13889	13895	347.31726	347.31561	-6.5350368	-6.5333875	0	0.053559562	0.0018080991	0	0	79.632425	-0.0011243528	0.011130479	2	2	1	0
S2981	J230909.629-063118.11	210	0	0	8951.2	13937.5	8951.23	13937.5	347.29012	-6.5216979	347.29011	-6.5216963	8943	8959	13930	13945	347.29239	347.28797	-6.5237598	-6.5196361	0	1.2104065	0.015709395	0	0	79.632425	-0.0049344736	0.064614038	2	2	1	0
S2982	J230854.735-063112.47	318	0	0	9175.68	13943.1	9175.62	13942.8	347.22806	-6.5201303	347.22808	-6.5202052	9166	9186	13934	13953	347.23074	347.22521	-6.5226248	-6.5174006	0	5.7968177	0.072247557	0	0	79.632425	-0.0065945588	0.11723555	1	2	1	0
S2983	J230912.435-063001.48	1297	0	0	8908.94	14015	8889.38	14013.6	347.30181	-6.5004104	347.30722	-6.5007873	8889	8930	13994	14036	347.30732	347.29599	-6.5061822	-6.4946366	0	-0.076210043	0.00092745968	0	0	79.632425	-0.03772082	0.41310182	1	2	1	0
S2984	J230918.570-062912.55	135	0	0	8816.48	14064.5	8816.48	14064.5	347.32738	-6.4868192	347.32738	-6.4868193	8809	8823	14059	14070	347.32944	347.32557	-6.4883323	-6.4853082	0	0.34554667	0.0046040402	0	0	79.632425	-0.0035641808	0.044322064	2	2	1	0
S2985	J230820.309-063057.27	74	0	0	9694.57	13958	9694.57	13958	347.08462	-6.5159082	347.08462	-6.5159002	9690	9700	13954	13962	347.08588	347.08312	-6.5170085	-6.5148076	0	0.15675389	0.002963118	0	0	79.632425	-0.0013090808	0.0269705	2	2	1	0
S2986	J230838.466-063001.14	1297	0	0	9420.94	14015	9418.89	14014.8	347.16028	-6.5003173	347.16084	-6.5003729	9401	9442	13994	14036	347.16578	347.15446	-6.5060911	-6.4945415	0	-0.091686107	0.00052555377	0	0	79.632425	-0.026372037	0.44810584	1	2	1	0
S2987	J230816.108-063242.92	142	0	0	9757.8	13851.1	9757.89	13851.4	347.06712	-6.5452547	347.06709	-6.5451931	9752	9764	13844	13857	347.06872	347.0654	-6.5472145	-6.5436392	0	0.53088414	0.0074701444	0	0	79.632425	-0.0035221403	0.056435796	2	2	1	0
S2988	J230804.497-063000.63	1297	0	0	9932.94	14015	9968.62	14043	347.01874	-6.5001753	347.00888	-6.4924577	9913	9954	13994	14036	347.02424	347.01292	-6.505951	-6.4943975	0	0.0057983157	0.001401321	0	0	79.632425	-0.02928408	0.69843691	1	2	1	0
S2989	J230816.181-062600.45	49	0	0	9757.04	14258	9757.08	14258	347.06742	-6.4334597	347.06741	-6.433459	9754	9760	14254	14262	347.06826	347.0666	-6.4345597	-6.4323598	0	0.13008476	0.0035955363	0	0	79.632425	-0.0008758929	0.0227042	2	2	1	0
S2990	J230736.549-063042.19	108	0	0	10354.1	13972.4	10354.1	13972.4	346.90229	-6.5117187	346.90229	-6.5117171	10349	10359	13967	13978	346.9037	346.90094	-6.5132117	-6.5101852	0	0.45533019	0.0076121101	0	0	79.632425	-0.0017509334	0.051873054	2	2	1	0
S2991	J230719.489-063019.58	162	0	0	10611.3	13994.9	10611.3	13995	346.8312	-6.5054384	346.8312	-6.5054032	10604	10618	13988	14001	346.83321	346.82935	-6.5073328	-6.5037545	0	1.0368476	0.015054202	0	0	79.632425	-0.0014674089	0.076060466	2	2	1	0
S2992	J230730.527-062959.94	1297	0	0	10444.9	14015	10437.4	14009.6	346.8772	-6.4999843	346.87927	-6.5014818	10425	10466	13994	14036	346.8827	346.87138	-6.5057619	-6.4942045	0	-0.03670315	0.0014634079	0	0	79.632425	-0.022649839	0.55226135	1	2	1	0
S2993	J230647.138-063013.88	188	0	0	11098.9	13999.8	11099	13999.5	346.69641	-6.5038556	346.69638	-6.5039393	11091	11106	13993	14007	346.69858	346.69444	-6.5057174	-6.5018626	0	1.7989888	0.024208443	0	0	79.632425	-5.4991235e-05	0.13013698	2	2	1	0
S2994	J230656.556-062959.08	1297	0	0	10956.9	14015	10957.8	14019.2	346.73565	-6.4997444	346.7354	-6.4985852	10937	10978	13994	14036	346.74115	346.72984	-6.5055238	-6.4939625	0	-0.16409899	0.0016114076	0	0	79.632425	-0.047323097	0.77331051	1	2	1	0
S2995	J230644.709-062953.79	22	0	0	11135.5	14020	11135.5	14020	346.68629	-6.4982745	346.68629	-6.4982771	11133	11138	14018	14022	346.68698	346.6856	-6.4988254	-6.4977236	0	0.077852416	0.0041324417	0	0	79.632425	-9.8486691e-05	0.016269408	2	2	1	0
S2996	J230642.389-062920.88	409	0	0	11170.5	14053.2	11170.6	14053.2	346.67662	-6.4891341	346.67661	-6.4891441	11159	11182	14043	14064	346.6798	346.67345	-6.4919419	-6.486159	0	39.274601	0.48576966	0	0	79.632425	-0.00080620963	0.30312581	1	2	1	0
S2997	J230643.542-062906.23	24	0	0	11153.2	14068	11153.2	14068.1	346.68143	-6.4850645	346.68143	-6.4850605	11151	11156	14066	14070	346.68202	346.68064	-6.4856267	-6.4845249	0	0.083872927	0.0041304193	0	0	79.632425	-9.195731e-05	0.017426157	2	2	1	0
S2998	J230640.064-062847.94	21	0	0	11205.6	14086.4	11205.6	14086.4	346.66693	-6.4799831	346.66693	-6.4799808	11203	11208	14085	14088	346.66766	346.66628	-6.4803771	-6.47955	0	0.071696818	0.0038981335	0	0	79.632425	-0.0002232702	0.015125632	2	2	1	0
S2999	J230700.865-062538.16	109	0	0	10892.4	14278.9	10892.4	14279	346.7536	-6.4272674	346.75359	-6.4272476	10887	10898	14274	14284	346.75509	346.75205	-6.4286138	-6.4258605	0	0.40580966	0.0064985766	0	0	79.632425	-0.00031596375	0.050355378	2	2	1	0
S3000	J230658.923-062523.56	148	0	0	10921.7	14293.6	10921.7	14293.6	346.74551	-6.4232103	346.74552	-6.4231994	10915	10928	14287	14300	346.74736	346.74377	-6.4250275	-6.4214488	0	0.8630863	0.012948941	0	0	79.632425	-0.00084471942	0.067877692	2	2	1	0
S3001	J230622.585-062958.04	1297	0	0	11468.9	14015	11474.4	14021	346.5941	-6.4994554	346.5926	-6.4978006	11449	11490	13994	14036	346.5996	346.58829	-6.5052368	-6.4936716	0	0.030180086	0.0011205701	0	0	79.632425	-0.036789344	0.57690312	1	2	1	0
S3002	J230548.611-062956.82	1297	0	0	11980.9	14015	11977.4	13975.2	346.45255	-6.4991175	346.45349	-6.5100453	11961	12002	13994	14036	346.45805	346.44674	-6.5049008	-6.4933316	0	-0.040529347	0.0015214891	0	0	79.632425	-0.026204937	0.59718532	1	2	1	0
S3003	J230536.916-062556.25	215	0	0	12157.7	14257.7	12157.6	14257.8	346.40382	-6.4322925	346.40386	-6.4322792	12150	12166	14250	14265	346.40595	346.40153	-6.4344236	-6.4302901	0	2.0274548	0.025948517	0	0	79.632425	-0.0035386887	0.10755568	2	2	1	0
S3004	J230540.349-062508.14	55	0	0	12106.1	14306.5	12106.1	14306.5	346.41812	-6.4189286	346.41811	-6.4189304	12102	12110	14303	14310	346.41925	346.41704	-6.4198958	-6.4179665	0	0.13855324	0.0031639314	0	0	79.632425	-0.00070562971	0.027783065	2	2	1	0
S3005	J230514.637-062955.43	1297	0	0	12492.9	14015	12470.9	14003.8	346.31099	-6.4987306	346.31708	-6.5018322	12473	12514	13994	14036	346.31649	346.30518	-6.5045158	-6.4929427	0	-0.067662718	0.00093543413	0	0	79.632425	-0.027448588	0.54192975	1	2	1	0
S3006	J230523.186-062909.70	131	0	0	12364.2	14061.6	12364.2	14061.5	346.34661	-6.4860288	346.34661	-6.4860603	12358	12370	14056	14068	346.34832	346.34501	-6.4875711	-6.4842645	0	0.66462789	0.010439328	0	0	79.632425	-0.0014848891	0.060502191	2	2	1	0
S3007	J230511.741-062629.35	146	0	0	12537.1	14223.2	12537.1	14223.3	346.29892	-6.4414858	346.29891	-6.441451	12531	12544	14217	14229	346.3006	346.29701	-6.4431958	-6.439888	0	0.85550611	0.012748929	0	0	79.632425	-0.0037041041	0.074594104	2	2	1	0
S3008	J230440.661-062953.86	1297	0	0	13004.9	14015	12987.4	14019.4	346.16942	-6.4982947	346.17428	-6.4970918	12985	13026	13994	14036	346.17492	346.16361	-6.5040818	-6.4925048	0	-0.060187077	0.001678727	0	0	79.632425	-0.030558812	0.71269582	1	2	1	0
S3009	J230437.036-062823.46	239	0	0	13059.8	14106.2	13059.9	14106.2	346.15431	-6.473183	346.1543	-6.4731828	13052	13068	14098	14114	346.15647	346.15206	-6.4754457	-6.4710349	0	2.6139987	0.033772711	0	0	79.632425	-0.0035672258	0.10563016	1	2	1	0
S3010	J230447.511-062757.66	251	0	0	12902	14132.8	12902	14132.7	346.19796	-6.4660166	346.19797	-6.4660549	12893	12911	14125	14141	346.20045	346.19548	-6.468169	-6.4637569	0	4.0450208	0.05185616	0	0	79.632425	-0.0044083173	0.15084235	1	2	1	0
S3011	J230406.683-062952.12	1297	0	0	13516.9	14015	13515.5	14007.7	346.02784	-6.4978098	346.02822	-6.4998104	13497	13538	13994	14036	346.03334	346.02204	-6.5035988	-6.4920179	0	-0.11824535	0.00077950582	0	0	79.632425	-0.026879928	0.67773375	1	2	1	0
S3012	J230356.632-062839.15	244	0	0	13668.6	14088.2	13668.6	14088.1	345.98597	-6.4775417	345.98597	-6.477578	13660	13677	14080	14096	345.98834	345.98365	-6.4798049	-6.4753913	0	4.4694055	0.059008356	0	0	79.632425	-0.00020693845	0.15266593	1	2	1	0
S3013	J230332.703-062950.19	1297	0	0	14028.9	14015	14020.4	14004.6	345.88626	-6.4972758	345.88861	-6.5001541	14009	14050	13994	14036	345.89176	345.88045	-6.5030667	-6.4914819	0	0.034847731	0.0012020997	0	0	79.632425	-0.042696968	0.60275894	1	2	1	0
S3014	J230243.458-063011.92	38	0	0	14770.8	13989.9	14770.8	13989.9	345.68107	-6.5033124	345.68108	-6.5033095	14767	14774	13987	13993	345.68212	345.68019	-6.5041124	-6.5024552	0	0.090777528	0.0028648698	0	0	79.632425	-0.00057363147	0.018628148	2	2	1	0
S3015	J230258.720-062948.09	1297	0	0	14540.9	14015	14492.7	14051.1	345.74467	-6.4966929	345.75805	-6.4868434	14521	14562	13994	14036	345.75016	345.73886	-6.5024857	-6.490897	0	0.016830282	0.0012245314	0	0	79.632425	-0.0158205	0.69574954	1	2	1	0
S3016	J230253.397-062935.91	216	0	0	14621.2	14027	14621.2	14027	345.72249	-6.4933093	345.72249	-6.4933043	14613	14630	14019	14035	345.72474	345.72006	-6.495507	-6.4910904	0	2.3350937	0.031130049	0	0	79.632425	-0.0043923216	0.10521642	2	2	1	0
S3017	J230243.339-062829.72	58	0	0	14772.9	14093.2	14772.9	14093.2	345.68058	-6.4749232	345.68058	-6.4749312	14769	14777	14090	14097	345.68167	345.67946	-6.4758092	-6.473876	0	0.17104965	0.0042142519	0	0	79.632425	-0.00096542885	0.028248773	2	2	1	0
S3018	J230241.963-062457.16	102	0	0	14794.5	14308	14794.4	14308	345.67484	-6.4158779	345.67486	-6.415886	14789	14800	14303	14313	345.67635	345.67332	-6.4172585	-6.4144972	0	0.3969899	0.006603532	0	0	79.632425	0.0012321151	0.052631231	2	2	1	0
S3019	J230224.743-062945.55	1322	0	0	15052.8	14015.3	15047.8	14027	345.6031	-6.4959852	345.6045	-6.4927809	15033	15074	13994	14036	345.60856	345.59726	-6.5018556	-6.490263	0	4.952347	0.061025787	0	0	79.632425	-0.015724311	0.68264078	1	2	1	0
S3020	J230154.299-063032.79	129	0	0	15511.2	13965.3	15511.3	13965.2	345.47625	-6.5091078	345.47624	-6.509123	15505	15518	13959	13971	345.47797	345.47438	-6.510848	-6.5075331	0	0.6710524	0.010619272	0	0	79.632425	-0.001489502	0.063648664	2	2	1	0
S3021	J230149.137-063004.96	102	0	0	15589.1	13993	15589.1	13993	345.45474	-6.501377	345.45475	-6.501384	15584	15595	13988	13998	345.45615	345.45312	-6.5027713	-6.5000085	0	0.37098922	0.0062689441	0	0	79.632425	-0.00085346676	0.047681746	2	2	1	0
S3022	J230150.748-062943.37	1297	0	0	15564.9	14015	15576.5	14037.6	345.46145	-6.4953799	345.45828	-6.4891597	15545	15586	13994	14036	345.46694	345.45565	-6.5011765	-6.48958	0	0.021958253	0.0010202357	0	0	79.632425	-0.017494502	0.63657986	1	2	1	0
S3023	J230159.923-062955.26	149	0	0	15426.7	14003.7	15426.7	14003.7	345.49968	-6.4986824	345.49967	-6.4986641	15420	15433	13998	14010	345.50152	345.49794	-6.5002478	-6.4969331	0	0.95980708	0.01440612	0	0	79.632425	-0.0010942535	0.076150603	2	2	1	0
S3024	J230132.106-062736.26	139	0	0	15846.3	14142.1	15846.3	14142	345.38378	-6.460071	345.38377	-6.4600978	15840	15853	14136	14148	345.3855	345.38192	-6.4617463	-6.4584305	0	0.67014232	0.0096585667	0	0	79.632425	-0.0017617941	0.070387149	2	2	1	0
S3025	J230148.589-062542.70	75	0	0	15598.4	14258.1	15598.5	14258.2	345.45245	-6.4285276	345.45244	-6.4285137	15594	15603	14254	14262	345.45368	345.4512	-6.4296695	-6.4274588	0	0.23906619	0.0048229117	0	0	79.632425	-0.0014161493	0.036542006	2	2	1	0
S3026	J230106.882-063111.16	270	0	0	16225.3	13922.8	16225.3	13922.6	345.27868	-6.5197674	345.27868	-6.5198029	16216	16235	13914	13931	345.28123	345.276	-6.5221931	-6.5174936	0	4.3470844	0.054275062	0	0	79.632425	-0.0013082249	0.13984203	1	2	1	0
S3027	J230116.758-062940.74	1297	0	0	16076.9	14015	16086	14018.1	345.31982	-6.4946498	345.31733	-6.4937787	16057	16098	13994	14036	345.32531	345.31402	-6.5004483	-6.4888479	0	-0.059098688	0.0014158164	0	0	79.632425	-0.034164638	0.62902586	1	2	1	0
S3028	J230122.973-062638.68	171	0	0	15984.1	14199.5	15984.1	14199.3	345.34572	-6.4440769	345.34571	-6.4441513	15977	15991	14193	14207	345.34768	345.34382	-6.4458869	-6.4420198	0	1.0988709	0.015428739	0	0	79.632425	-0.0026374364	0.082600109	2	2	1	0
S3029	J231849.876-062113.73	1297	0	0	204.938	14527	197.974	14526.9	349.70782	-6.3538148	349.70974	-6.3538426	185	226	14506	14548	349.71336	349.70197	-6.3595546	-6.3480749	0	-0.15451157	0.0018616553	0	0	79.632425	-0.0017163797	0.70021411	1	2	1	0
S3030	J231855.573-062125.76	32	0	0	119.156	14514.4	119.17	14514.4	349.73156	-6.3571543	349.73155	-6.3571514	116	122	14512	14517	349.73243	349.73077	-6.3578022	-6.3564373	0	0.087868279	0.003217258	0	0	79.632425	-0.00034412578	0.01832029	2	2	1	0
S3031	J231851.370-061929.44	152	0	0	181.974	14632.3	181.921	14632.2	349.71404	-6.324844	349.71406	-6.3248629	176	189	14626	14639	349.7157	349.71209	-6.326567	-6.3230142	0	0.94524448	0.013608824	0	0	79.632425	0.0019130886	0.080300276	2	2	1	0
S3032	J231856.420-061622.61	264	0	0	105.091	14820.7	105.256	14820.8	349.73508	-6.2729469	349.73504	-6.2729413	96	114	14812	14829	349.73761	349.73261	-6.2753355	-6.2706912	0	4.1764408	0.051636513	0	0	79.632425	-0.0025801056	0.14906357	1	2	1	0
S3033	J231815.895-062116.40	1297	0	0	716.938	14527	722.594	14521.9	349.56623	-6.3545545	349.56467	-6.3559633	697	738	14506	14548	349.57176	349.56038	-6.3602962	-6.3488126	0	0.11607189	0.0013727258	0	0	79.632425	-0.040662525	0.67159939	1	2	1	0
S3034	J231811.746-062001.65	245	0	0	779.151	14602.9	779.152	14602.9	349.54894	-6.3337924	349.54894	-6.3337874	770	787	14595	14611	349.55148	349.54676	-6.3359422	-6.3315691	0	3.3705246	0.043550782	0	0	79.632425	-0.003860218	0.1260901	1	2	1	0
S3035	J231759.873-061830.51	147	0	0	957.701	14695.9	957.786	14695.9	349.49947	-6.3084736	349.49945	-6.3084715	951	964	14690	14702	349.50133	349.49772	-6.3100853	-6.3068054	0	0.87522516	0.013125441	0	0	79.632425	-0.0010990015	0.072735988	2	2	1	0
S3036	J231741.916-062118.88	1297	0	0	1228.94	14527	1227.21	14529.4	349.42465	-6.3552451	349.42512	-6.3545821	1209	1250	14506	14548	349.43018	349.4188	-6.3609888	-6.3495012	0	-0.13393964	0.0011538641	0	0	79.632425	-0.017468775	0.79009242	1	2	1	0
S3037	J231728.499-062104.34	110	0	0	1431.06	14542.6	1430.95	14542.7	349.36875	-6.3512068	349.36878	-6.3511809	1425	1437	14537	14548	349.37043	349.3671	-6.352748	-6.3497405	0	0.51917224	0.008704111	0	0	79.632425	-0.00042800829	0.057608404	2	2	1	0
S3038	J231731.426-062049.65	169	0	0	1386.91	14557.3	1386.94	14557.2	349.38094	-6.3471243	349.38093	-6.3471446	1380	1394	14551	14564	349.38286	349.37897	-6.3488439	-6.3452895	0	1.3509003	0.019278469	0	0	79.632425	-0.00027940635	0.093180845	2	2	1	0
